2022.03.31,중랑구,105535,2247
2022.03.31,성북구,119228,2366
2022.03.31,강북구,76706,1588
2022.03.31,도봉구,84260,2006
2022.03.31,노원구,138660,3299
2022.03.31,은평구,121960,2810
2022.03.31,서대문구,81785,1851
2022.03.31,마포구,100529,2075
2022.03.31,양천구,118275,2504
2022.03.31,강서구,151638,3279
2022.03.31,구로구,112370,2397
2022.03.31,금천구,65085,1398
2022.03.31,영등포구,112890,2597
2022.03.31,동작구,108483,2245
2022.03.31,관악구,135159,2854
2022.03.31,서초구,106984,2616
2022.03.31,강남구,138907,2707
2022.03.31,송파구,180293,3528
2022.03.31,강동구,125618,3692
2022.03.31,기타,167771,3763
2022.03.30,종로구,37261,1045
2022.03.30,중구,33753,919
2022.03.30,용산구,55376,1504
2022.03.30,성동구,81018,1990
2022.03.30,광진구,96008,2534
2022.03.30,동대문구,95433,2442
2022.03.30,중랑구,103288,3033
2022.03.30,성북구,116862,3253
2022.03.30,강북구,75118,2184
2022.03.30,도봉구,82254,2577
2022.03.30,노원구,135361,4484
2022.03.30,은평구,119150,4034
2022.03.30,서대문구,79934,2229
2022.03.30,마포구,98454,2932
2022.03.30,양천구,115771,3873
2022.03.30,강서구,148359,4786
2022.03.30,구로구,109973,3812
2022.03.30,금천구,63687,1847
2022.03.30,영등포구,110293,4122
2022.03.30,동작구,106238,3283
2022.03.30,관악구,132305,4679
2022.03.30,서초구,104368,3839
2022.03.30,강남구,136200,3872
2022.03.30,송파구,176765,4479
2022.03.30,강동구,121926,3084
2022.03.30,기타,164008,4988
2022.03.29,종로구,36216,940
2022.03.29,중구,32835,957
2022.03.29,용산구,53872,1481
2022.03.29,성동구,79030,2233
2022.03.29,광진구,93474,2444
2022.03.29,동대문구,92993,2718
2022.03.29,중랑구,100255,2837
2022.03.29,성북구,113609,3028
2022.03.29,강북구,72934,2180
2022.03.29,도봉구,79677,1799
2022.03.29,노원구,130878,3579
2022.03.29,은평구,115116,2557
2022.03.29,서대문구,77705,2281
2022.03.29,마포구,95523,2498
2022.03.29,양천구,111900,2611
2022.03.29,강서구,143573,3941
2022.03.29,구로구,106162,2595
2022.03.29,금천구,61840,1894
2022.03.29,영등포구,106171,2072
2022.03.29,동작구,102955,2290
2022.03.29,관악구,127626,2821
2022.03.29,서초구,100529,1660
2022.03.29,강남구,132333,3524
2022.03.29,송파구,172292,4913
2022.03.29,강동구,118842,2996
2022.03.29,기타,159020,3230
2022.03.28,종로구,35276,397
2022.03.28,중구,31878,301
2022.03.28,용산구,52391,739
2022.03.28,성동구,76802,694
2022.03.28,광진구,91030,1154
2022.03.28,동대문구,90277,975
2022.03.28,중랑구,97419,1060
2022.03.28,성북구,110583,1083
2022.03.28,강북구,70754,751
2022.03.28,도봉구,77878,1336
2022.03.28,노원구,127299,2179
2022.03.28,은평구,112560,1940
2022.03.28,서대문구,75425,1294
2022.03.28,마포구,93028,1022
2022.03.28,양천구,109290,1708
2022.03.28,강서구,139633,1725
2022.03.28,구로구,103573,963
2022.03.28,금천구,59946,553
2022.03.28,영등포구,104109,1193
2022.03.28,동작구,100665,1239
2022.03.28,관악구,124805,1431
2022.03.28,서초구,98869,1996
2022.03.28,강남구,128813,2517
2022.03.28,송파구,167386,2013
2022.03.28,강동구,115846,2297
2022.03.28,기타,155792,1630
2022.03.27,종로구,34879,818
2022.03.27,중구,31577,674
2022.03.27,용산구,51652,932
2022.03.27,성동구,76108,1930
2022.03.27,광진구,89876,2106
2022.03.27,동대문구,89302,1957
2022.03.27,중랑구,96359,2669
2022.03.27,성북구,109500,3063
2022.03.27,강북구,70003,1674
2022.03.27,도봉구,76542,1423
2022.03.27,노원구,125120,3806
2022.03.27,은평구,110620,2366
2022.03.27,서대문구,74131,1487
2022.03.27,마포구,92006,2135
2022.03.27,양천구,107582,2591
2022.03.27,강서구,137908,3623
2022.03.27,구로구,102610,2672
2022.03.27,금천구,59393,1468
2022.03.27,영등포구,102916,2567
2022.03.27,동작구,99426,2437
2022.03.27,관악구,123374,2961
2022.03.27,서초구,96873,1749
2022.03.27,강남구,126296,2304
2022.03.27,송파구,165373,3723
2022.03.27,강동구,113549,2900
2022.03.27,기타,154162,3116
2022.03.26,종로구,34061,854
2022.03.26,중구,30903,793
2022.03.26,용산구,50720,1234
2022.03.26,성동구,74178,1685
2022.03.26,광진구,87770,2210
2022.03.26,동대문구,87345,2039
2022.03.26,중랑구,93690,2447
2022.03.26,성북구,106437,2516
2022.03.26,강북구,68329,1724
2022.03.26,도봉구,75119,1953
2022.03.26,노원구,121314,2651
